Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Physical_Activity,Parental_Education_Level,Distance_from_Home,Exam_Score,Gender_Female,Gender_Male,School_Type_Private,School_Type_Public,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Internet_Access_No,Internet_Access_Yes,Learning_Disabilities_No,Learning_Disabilities_Yes,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive
13,97,3,3,5,87,1,1,2,3,2,3,1,71,True,False,False,True,False,True,False,True,True,False,False,True,False
18,61,1,2,7,67,2,5,3,3,2,3,1,66,False,True,False,True,False,True,False,True,True,False,False,False,True
20,62,2,2,4,98,3,1,3,1,4,1,1,64,False,True,False,True,True,False,False,True,True,False,True,False,False
22,98,2,2,7,58,2,0,2,2,3,1,1,70,False,True,True,False,True,False,False,True,True,False,False,True,False
13,71,1,1,9,73,1,1,3,3,3,1,2,61,False,True,True,False,True,False,False,True,True,False,False,True,False
27,95,2,2,8,57,3,1,2,1,3,1,2,71,True,False,True,False,False,True,False,True,True,False,False,False,True
16,76,2,2,7,90,2,0,1,2,3,3,2,65,False,True,False,True,True,False,False,True,True,False,False,True,False
10,65,1,3,7,55,2,0,1,3,3,1,1,59,True,False,False,True,True,False,False,True,True,False,False,True,False
19,63,2,2,6,78,1,3,2,2,2,2,1,63,False,True,False,True,False,True,False,True,False,True,False,True,False
20,66,2,2,6,55,1,1,3,3,3,3,2,64,True,False,False,True,False,True,False,True,True,False,True,False,False
21,70,1,1,8,73,1,0,3,2,4,2,1,63,False,True,False,True,True,False,False,True,True,False,False,True,False
28,80,3,3,5,64,2,1,1,2,2,3,2,70,True,False,True,False,True,False,False,True,True,False,False,True,False
19,88,3,2,5,95,2,1,2,3,3,1,1,70,False,True,False,True,False,True,False,True,True,False,False,True,False
19,99,3,3,8,53,2,1,2,2,4,2,1,72,False,True,True,False,False,True,False,True,True,False,False,True,False
13,78,2,3,7,82,3,0,1,3,2,2,2,65,True,False,False,True,True,False,False,True,True,False,False,True,False
25,81,3,2,7,85,3,3,2,2,1,3,2,71,True,False,False,True,False,True,False,True,True,False,True,False,False
21,81,3,2,7,94,2,3,2,2,1,3,2,70,False,True,False,True,False,True,False,True,True,False,False,True,False
17,82,2,1,10,94,2,1,3,3,3,1,2,66,True,False,True,False,True,False,False,True,True,False,False,True,False
9,81,2,2,7,99,2,2,1,2,3,1,2,64,True,False,False,True,False,True,False,True,True,False,False,True,False
29,60,1,3,7,63,2,0,1,2,4,3,1,64,False,True,False,True,True,False,False,True,True,False,True,False,False
13,60,3,1,10,64,1,1,2,2,4,2,3,59,False,True,False,True,True,False,False,True,True,False,False,True,False
16,64,2,3,7,70,2,5,1,1,4,1,2,65,False,True,False,True,False,True,False,True,True,False,False,False,True
22,64,3,2,10,77,2,1,1,3,3,1,2,66,False,True,False,True,False,True,False,True,True,False,False,False,True
13,88,2,2,4,68,3,1,3,2,2,1,1,67,True,False,False,True,False,True,False,True,True,False,False,False,True
11,68,3,2,5,87,2,1,1,2,4,1,3,62,False,True,False,True,False,True,False,True,False,True,False,False,True
7,96,3,1,6,50,2,1,3,2,3,2,1,65,False,True,True,False,True,False,False,True,True,False,True,False,False
24,97,3,2,8,51,2,3,1,2,2,3,1,73,True,False,False,True,False,True,False,True,True,False,False,True,False
17,99,2,2,10,86,1,1,2,2,2,2,1,70,False,True,True,False,True,False,False,True,True,False,False,False,True
38,98,1,2,6,94,2,2,1,1,4,3,1,75,True,False,False,True,True,False,False,True,True,False,True,False,False
14,71,3,3,8,89,2,0,2,2,3,3,1,66,True,False,False,True,False,True,False,True,True,False,False,True,False
14,80,3,2,10,56,1,1,1,2,3,3,2,65,True,False,False,True,True,False,False,True,True,False,False,False,True
17,67,2,2,9,97,2,1,2,1,3,3,2,64,True,False,False,True,True,False,False,True,True,False,False,True,False
21,92,3,1,6,76,1,2,1,2,5,2,1,70,False,True,False,True,True,False,False,True,True,False,False,False,True
17,96,2,3,8,87,2,0,2,2,5,1,2,71,False,True,True,False,False,True,False,True,True,False,False,False,True
24,94,1,2,8,60,1,0,2,2,3,1,1,68,False,True,False,True,True,False,False,True,True,False,False,True,False
14,77,2,2,6,77,1,1,1,3,2,2,1,64,False,True,True,False,False,True,False,True,True,False,False,True,False
12,90,3,3,8,67,1,2,1,1,3,1,1,67,True,False,False,True,True,False,False,True,True,False,False,True,False
9,64,2,3,6,99,2,6,1,3,6,1,2,65,False,True,False,True,False,True,False,True,False,True,False,False,True
7,62,3,2,7,74,2,3,2,2,3,3,1,62,True,False,False,True,False,True,False,True,True,False,False,True,False
17,90,1,3,5,88,1,1,2,2,1,2,1,68,True,False,False,True,False,True,False,True,True,False,True,False,False
18,77,3,2,4,80,2,1,2,1,2,2,1,66,False,True,True,False,False,True,False,True,True,False,True,False,False
16,100,3,3,7,55,3,1,1,2,2,2,2,69,False,True,False,True,False,True,False,True,False,True,True,False,False
27,64,2,2,7,77,3,3,3,2,4,1,2,68,False,True,False,True,False,True,False,True,True,False,False,True,False
27,94,2,1,5,77,2,0,2,3,2,2,1,71,True,False,False,True,True,False,False,True,True,False,False,False,True
18,79,2,3,8,86,2,3,1,1,4,2,1,68,True,False,False,True,False,True,False,True,True,False,False,True,False
9,93,3,1,7,66,2,0,1,1,2,2,2,64,False,True,True,False,False,True,False,True,True,False,False,True,False
17,93,1,2,8,93,1,0,1,2,3,2,2,66,False,True,False,True,True,False,False,True,True,False,True,False,False
16,97,2,1,8,81,3,0,3,3,2,1,1,70,False,True,True,False,False,True,False,True,True,False,False,False,True
16,72,1,2,9,52,2,1,2,3,1,2,2,60,True,False,False,True,True,False,False,True,False,True,True,False,False
16,98,2,2,8,85,1,0,1,3,2,2,3,69,False,True,False,True,False,True,False,True,True,False,False,False,True
16,66,2,2,7,95,1,1,2,2,4,2,1,65,False,True,False,True,False,True,False,True,True,False,False,False,True
18,63,3,3,7,84,2,1,2,3,2,1,1,66,True,False,False,True,False,True,False,True,True,False,False,True,False
16,77,2,1,10,69,2,1,2,2,3,1,1,64,True,False,True,False,True,False,False,True,True,False,False,True,False
21,93,2,3,8,80,2,0,3,3,1,2,2,71,True,False,False,True,True,False,False,True,True,False,False,False,True
22,79,3,1,7,59,2,0,2,2,3,2,1,66,False,True,False,True,True,False,False,True,True,False,False,False,True
15,93,2,1,7,80,1,0,1,2,3,1,1,66,True,False,False,True,False,True,False,True,True,False,False,False,True
28,89,2,2,6,75,2,1,1,1,3,1,2,68,False,True,True,False,True,False,False,True,True,False,True,False,False
14,68,3,3,5,51,3,1,3,2,5,1,2,63,False,True,False,True,True,False,False,True,False,True,False,True,False
10,98,2,1,10,66,1,1,1,3,2,2,1,66,True,False,False,True,False,True,False,True,True,False,True,False,False
22,62,1,2,8,60,1,0,2,3,2,2,1,61,False,True,False,True,True,False,True,False,True,False,False,False,True
15,96,2,1,5,70,3,4,1,3,3,2,1,70,False,True,True,False,True,False,False,True,True,False,False,False,True
22,72,2,3,7,62,1,5,3,2,2,2,2,68,True,False,True,False,False,True,False,True,True,False,False,True,False
6,80,2,2,9,92,1,5,1,2,2,3,2,65,False,True,False,True,False,True,False,True,True,False,False,True,False
28,77,3,2,6,85,3,0,1,2,1,3,1,69,True,False,False,True,True,False,False,True,True,False,True,False,False
24,67,2,3,6,87,1,0,2,2,4,2,1,67,False,True,False,True,False,True,False,True,True,False,False,False,True
11,74,3,2,8,68,1,0,2,2,3,1,2,62,False,True,False,True,True,False,False,True,True,False,False,False,True
11,68,1,3,8,50,1,2,1,3,4,1,1,61,True,False,True,False,False,True,False,True,True,False,False,False,True
30,68,3,3,6,61,3,1,2,2,3,3,1,70,True,False,False,True,False,True,False,True,True,False,False,False,True
16,67,3,2,6,88,2,0,3,1,3,2,1,65,False,True,False,True,False,True,False,True,True,False,False,True,False
15,80,3,2,8,80,2,1,1,2,4,1,2,65,True,False,False,True,True,False,False,True,True,False,False,True,False
6,92,2,2,5,77,2,1,1,3,4,1,1,66,False,True,False,True,False,True,False,True,True,False,False,False,True
18,83,2,3,6,64,1,1,2,3,3,1,1,66,True,False,True,False,False,True,True,False,True,False,True,False,False
19,96,2,2,7,54,3,1,1,2,3,2,1,69,False,True,False,True,False,True,False,True,True,False,False,True,False
24,85,3,3,8,89,2,1,1,2,3,1,2,70,True,False,False,True,True,False,False,True,True,False,False,True,False
12,88,3,2,6,52,1,1,2,3,1,1,1,63,False,True,False,True,True,False,True,False,True,False,True,False,False
11,87,1,2,8,53,3,1,2,2,3,1,1,64,True,False,False,True,True,False,False,True,True,False,False,False,True
23,78,3,1,9,65,3,1,1,3,2,2,3,65,True,False,False,True,True,False,False,True,False,True,False,True,False
26,88,3,2,6,79,2,1,1,3,4,1,3,71,False,True,False,True,False,True,False,True,True,False,False,True,False
11,63,2,2,10,100,3,0,2,2,3,1,3,61,True,False,False,True,False,True,False,True,True,False,False,True,False
26,94,1,1,9,55,1,2,3,2,3,1,1,69,False,True,False,True,False,True,False,True,True,False,False,True,False
20,91,3,2,7,74,2,1,2,2,4,1,2,69,False,True,False,True,True,False,False,True,True,False,False,True,False
27,70,2,2,7,80,1,1,1,2,3,1,1,66,True,False,False,True,True,False,False,True,True,False,False,True,False
20,91,3,2,6,91,2,3,3,3,2,1,1,72,False,True,False,True,True,False,False,True,True,False,False,True,False
5,61,3,2,9,84,3,1,2,2,3,2,1,60,False,True,False,True,True,False,False,True,True,False,False,True,False
19,69,1,1,7,90,2,0,1,2,1,2,1,62,False,True,False,True,True,False,False,True,True,False,False,True,False
26,63,2,2,5,76,2,3,2,3,5,1,1,66,True,False,False,True,False,True,False,True,False,True,False,True,False
15,91,2,3,4,72,1,1,3,3,2,1,1,69,False,True,True,False,False,True,False,True,True,False,False,True,False
18,90,3,2,7,81,2,2,2,1,3,3,2,69,False,True,False,True,True,False,False,True,True,False,True,False,False
19,93,2,3,7,95,1,3,2,2,3,1,1,71,True,False,True,False,True,False,False,True,True,False,True,False,False
30,80,3,3,5,80,2,0,1,2,4,3,1,72,True,False,True,False,True,False,False,True,True,False,False,False,True
15,88,1,2,4,67,2,1,2,3,4,1,3,66,True,False,True,False,False,True,False,True,True,False,False,False,True
23,66,2,2,6,80,2,1,2,2,3,2,1,66,True,False,False,True,False,True,False,True,True,False,False,False,True
19,86,2,2,6,81,2,3,2,3,3,2,1,70,False,True,False,True,True,False,False,True,True,False,False,True,False
28,63,2,2,8,88,2,2,1,3,2,1,1,67,False,True,False,True,True,False,False,True,True,False,False,False,True
22,67,2,2,7,79,2,1,2,1,3,2,2,65,True,False,True,False,False,True,False,True,True,False,False,True,False
19,79,2,2,9,60,1,1,1,2,3,1,1,63,True,False,False,True,False,True,False,True,False,True,False,True,False
15,86,3,1,8,79,2,3,1,2,3,2,1,68,True,False,False,True,True,False,False,True,True,False,False,False,True
25,66,1,2,8,65,2,0,2,2,3,1,1,63,False,True,False,True,False,True,False,True,False,True,False,False,True
9,67,2,3,8,54,2,3,2,3,5,2,2,63,False,True,True,False,False,True,False,True,True,False,False,False,True
24,68,2,2,5,91,3,1,3,2,4,2,1,68,True,False,False,True,False,True,False,True,True,False,True,False,False
13,70,2,2,6,53,2,2,1,2,0,2,2,60,True,False,False,True,False,True,False,True,False,True,True,False,False
28,69,2,2,10,82,3,0,2,2,2,1,1,67,True,False,True,False,True,False,False,True,True,False,False,True,False
21,76,1,1,4,99,3,0,1,1,3,2,3,65,False,True,False,True,False,True,False,True,True,False,False,False,True
24,86,3,1,7,54,2,0,1,3,2,2,1,68,False,True,False,True,False,True,False,True,True,False,False,True,False
20,78,2,1,8,61,2,0,2,2,2,1,2,62,True,False,False,True,True,False,False,True,False,True,False,True,False
9,91,2,1,4,88,1,2,2,2,4,3,1,65,True,False,False,True,True,False,False,True,False,True,False,True,False
15,89,2,2,6,55,3,1,1,2,3,1,1,66,False,True,True,False,False,True,False,True,True,False,False,False,True
24,65,2,2,10,92,1,3,2,3,4,1,1,67,False,True,False,True,False,True,False,True,True,False,False,True,False
21,62,1,3,7,50,1,1,3,2,2,1,2,60,True,False,False,True,False,True,True,False,True,False,True,False,False
27,95,1,3,6,94,3,2,2,2,4,3,3,74,True,False,False,True,False,True,False,True,True,False,False,True,False
22,63,1,1,7,53,2,1,3,2,4,1,1,62,False,True,False,True,False,True,False,True,True,False,False,True,False
14,66,1,2,6,96,1,0,3,2,3,2,2,61,False,True,False,True,False,True,False,True,True,False,True,False,False
15,61,2,2,10,93,3,0,2,3,4,1,1,63,False,True,False,True,True,False,False,True,True,False,False,True,False
21,85,2,1,6,77,2,2,1,2,3,2,3,66,False,True,False,True,True,False,False,True,True,False,False,True,False
6,83,2,2,6,89,2,1,1,2,4,3,1,65,True,False,False,True,True,False,False,True,True,False,False,False,True
30,99,1,2,5,54,2,0,2,2,3,3,1,72,False,True,True,False,True,False,False,True,True,False,False,False,True
23,95,3,2,7,57,2,1,1,2,2,1,1,70,True,False,True,False,True,False,False,True,True,False,False,True,False
27,76,3,3,7,68,2,1,2,2,3,3,2,71,True,False,False,True,False,True,False,True,True,False,False,True,False
11,75,3,3,9,77,2,1,3,3,2,2,2,64,False,True,True,False,False,True,True,False,False,True,False,True,False
27,72,2,3,5,93,1,1,3,2,2,2,1,70,False,True,False,True,True,False,False,True,True,False,False,False,True
33,66,2,2,8,77,2,2,2,1,3,1,1,68,False,True,False,True,True,False,False,True,True,False,False,True,False
12,66,1,3,7,83,2,1,2,2,3,1,1,61,False,True,False,True,False,True,True,False,True,False,False,True,False
25,65,3,2,4,84,3,1,3,2,2,1,1,68,False,True,False,True,False,True,False,True,True,False,False,False,True
20,65,1,2,6,94,2,1,1,3,2,3,1,64,True,False,False,True,True,False,False,True,True,False,False,False,True
11,70,2,3,6,89,1,2,2,2,4,1,1,64,True,False,False,True,False,True,False,True,True,False,False,False,True
23,72,2,3,10,99,2,2,2,3,4,3,1,71,True,False,True,False,False,True,False,True,True,False,False,True,False
25,98,2,3,8,51,2,0,2,2,2,2,2,72,True,False,True,False,False,True,False,True,True,False,False,False,True
16,83,2,2,7,60,2,0,3,2,1,2,2,66,True,False,False,True,False,True,False,True,True,False,False,False,True
27,100,1,2,4,97,1,4,1,3,3,1,1,74,True,False,False,True,False,True,False,True,True,False,False,False,True
10,75,2,2,4,90,2,3,2,3,3,3,2,65,False,True,False,True,False,True,False,True,False,True,False,False,True
11,78,3,3,8,63,1,1,1,2,3,1,1,64,True,False,False,True,True,False,False,True,True,False,False,True,False
21,73,3,2,8,99,2,1,2,3,4,2,2,69,False,True,False,True,False,True,False,True,True,False,False,False,True
20,67,2,2,6,93,1,1,1,2,3,2,1,62,False,True,False,True,True,False,True,False,False,True,True,False,False
16,66,2,2,7,53,3,2,2,2,2,3,2,62,False,True,False,True,False,True,False,True,True,False,True,False,False
25,98,1,1,7,91,2,2,1,1,3,3,1,72,True,False,False,True,False,True,False,True,True,False,False,False,True
23,99,2,3,7,89,3,1,2,2,3,1,1,73,True,False,False,True,True,False,False,True,True,False,False,True,False
25,62,2,1,6,61,3,1,2,2,4,3,2,64,True,False,False,True,True,False,False,True,True,False,False,False,True
19,66,2,2,8,83,2,2,2,3,3,1,1,65,True,False,False,True,True,False,False,True,True,False,False,True,False
24,77,3,3,9,99,2,1,1,2,1,1,1,70,False,True,False,True,False,True,False,True,True,False,False,False,True
17,67,2,2,6,84,3,1,3,3,3,3,2,66,True,False,False,True,False,True,False,True,True,False,False,True,False
32,75,1,3,5,91,1,1,3,2,2,2,2,70,True,False,False,True,True,False,False,True,True,False,False,False,True
15,65,2,3,6,55,1,2,2,2,3,1,1,63,True,False,True,False,False,True,False,True,True,False,False,False,True
33,78,1,1,7,86,2,1,1,3,4,1,1,69,False,True,False,True,True,False,False,True,True,False,False,False,True
20,71,3,2,8,60,1,0,2,2,2,1,1,64,False,True,False,True,False,True,False,True,True,False,False,True,False
12,74,1,2,8,54,2,2,2,2,5,3,2,63,True,False,True,False,True,False,False,True,True,False,False,False,True
28,64,2,2,8,78,1,2,2,2,3,3,1,66,False,True,True,False,True,False,False,True,True,False,True,False,False
21,77,2,2,8,88,1,2,3,2,1,2,2,68,True,False,True,False,False,True,False,True,True,False,False,False,True
27,73,1,1,9,97,2,2,2,3,1,1,1,67,True,False,False,True,True,False,False,True,True,False,False,True,False
22,95,2,2,7,85,2,0,2,2,4,2,1,71,False,True,True,False,True,False,False,True,True,False,False,False,True
16,94,1,1,8,56,1,2,1,3,2,2,1,66,True,False,False,True,False,True,False,True,True,False,False,False,True
26,98,2,1,7,97,2,2,1,2,2,3,2,72,False,True,False,True,False,True,False,True,False,True,False,True,False
20,92,3,2,7,58,1,2,1,1,4,3,1,70,True,False,False,True,False,True,False,True,True,False,False,True,False
24,86,2,2,7,88,2,1,1,2,3,1,3,69,False,True,False,True,False,True,False,True,True,False,False,True,False
7,94,2,1,9,57,3,2,2,2,3,3,1,66,True,False,False,True,False,True,False,True,True,False,True,False,False
23,63,3,3,7,100,1,2,2,3,3,3,1,69,True,False,True,False,True,False,False,True,True,False,False,False,True
16,79,2,2,6,67,1,2,2,3,3,2,1,65,False,True,True,False,False,True,True,False,True,False,False,False,True
30,100,3,3,6,75,2,0,1,2,4,2,2,75,True,False,False,True,True,False,False,True,True,False,False,True,False
24,91,1,2,8,73,2,2,1,3,2,3,2,70,False,True,True,False,True,False,False,True,True,False,False,False,True
21,98,3,1,6,55,1,1,2,2,3,1,1,70,False,True,False,True,False,True,False,True,True,False,False,False,True
23,91,2,3,7,75,1,2,1,3,2,1,3,69,False,True,False,True,False,True,False,True,True,False,True,False,False
14,95,3,2,7,57,2,2,1,1,2,2,1,68,True,False,False,True,True,False,False,True,True,False,False,True,False
30,88,1,2,6,90,3,4,3,2,2,2,2,73,False,True,True,False,False,True,False,True,True,False,True,False,False
32,90,2,2,5,98,3,0,2,3,3,2,2,74,False,True,False,True,False,True,False,True,True,False,False,True,False
22,81,1,1,5,90,2,0,3,2,2,2,2,66,True,False,False,True,True,False,False,True,True,False,False,False,True
30,97,3,2,6,72,3,1,1,3,2,1,3,74,True,False,False,True,False,True,False,True,True,False,False,False,True
17,93,2,1,5,50,1,3,3,2,2,1,2,67,False,True,False,True,False,True,False,True,True,False,False,False,True
15,94,3,2,8,52,1,1,2,2,2,2,3,67,True,False,True,False,False,True,False,True,True,False,False,False,True
20,87,2,3,10,75,1,3,2,2,2,2,1,70,True,False,True,False,True,False,False,True,True,False,False,True,False
23,72,1,3,6,84,2,1,3,3,2,1,1,67,False,True,False,True,False,True,False,True,True,False,False,True,False
23,97,2,3,6,80,1,1,1,1,2,2,2,70,False,True,False,True,False,True,False,True,True,False,True,False,False
22,83,3,2,8,99,1,4,3,3,4,1,1,71,True,False,False,True,True,False,False,True,False,True,True,False,False
14,72,2,1,8,75,3,4,3,2,2,2,1,64,False,True,True,False,True,False,False,True,False,True,False,False,True
23,66,3,3,7,80,2,1,2,2,3,2,2,68,True,False,False,True,False,True,False,True,True,False,False,False,True
25,93,2,2,5,62,2,0,1,2,3,1,3,68,False,True,False,True,True,False,False,True,True,False,False,True,False
21,93,2,2,6,67,2,1,3,2,3,1,1,69,True,False,False,True,False,True,True,False,True,False,False,False,True
27,93,3,1,7,84,1,1,2,2,2,3,1,72,False,True,True,False,False,True,False,True,True,False,False,True,False
13,86,2,2,7,80,2,0,1,2,5,2,1,65,False,True,True,False,True,False,False,True,True,False,True,False,False
23,75,1,1,7,68,2,1,3,1,4,1,1,64,False,True,True,False,False,True,False,True,False,True,False,True,False
13,72,2,3,8,56,1,1,1,3,4,3,2,64,True,False,False,True,True,False,False,True,True,False,False,False,True
